ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-04,148.785561,-109.5735881167932,361.7109427161519,148.785561,148.785561,-14.172815898375955,-14.172815898375955,-14.172815898375955,0.42738892746089724,0.42738892746089724,0.42738892746089724,-14.600204825836851,-14.600204825836851,-14.600204825836851,0.0,0.0,0.0,134.61274510162406
2020-01-05,148.92745455573095,-124.86215155859719,361.21150523789305,148.92745455573095,148.92745455573095,-22.025524225521995,-22.025524225521995,-22.025524225521995,-4.735234937474005,-4.735234937474005,-4.735234937474005,-17.29028928804799,-17.29028928804799,-17.29028928804799,0.0,0.0,0.0,126.90193033020896
2020-01-06,149.06934811146192,-115.54284258233002,371.6319213428292,149.06934811146192,149.06934811146192,-25.63283420422687,-25.63283420422687,-25.63283420422687,-5.894757079381733,-5.894757079381733,-5.894757079381733,-19.738077124845137,-19.738077124845137,-19.738077124845137,0.0,0.0,0.0,123.43651390723505
2020-01-07,149.21124166719287,-73.46465474170746,372.689478507043,149.21124166719287,149.21124166719287,-9.09913675482938,-9.09913675482938,-9.09913675482938,12.87424655240122,12.87424655240122,12.87424655240122,-21.9733833072306,-21.9733833072306,-21.9733833072306,0.0,0.0,0.0,140.1121049123635
2020-01-09,149.49502877865478,-124.05832161743433,351.46189945045023,149.49502877865478,149.49502877865478,-35.564922618659466,-35.564922618659466,-35.564922618659466,-9.636861100177187,-9.636861100177187,-9.636861100177187,-25.928061518482274,-25.928061518482274,-25.928061518482274,0.0,0.0,0.0,113.93010615999532
2020-01-10,149.6369223343857,-140.7328933151164,344.11057035756835,149.6369223343857,149.6369223343857,-56.974696446645126,-56.974696446645126,-56.974696446645126,-29.2680717874199,-29.2680717874199,-29.2680717874199,-27.70662465922522,-27.70662465922522,-27.70662465922522,0.0,0.0,0.0,92.66222588774058
2020-01-11,149.77881589011668,-104.86481293371709,366.01584397175867,149.77881589011668,149.77881589011668,-28.962050126120985,-28.962050126120985,-28.962050126120985,0.4273889274544301,0.4273889274544301,0.4273889274544301,-29.389439053575416,-29.389439053575416,-29.389439053575416,0.0,0.0,0.0,120.81676576399569
2020-01-12,149.92070944584762,-138.00430949617305,350.76821276599725,149.92070944584762,149.92070944584762,-35.73620658290774,-35.73620658290774,-35.73620658290774,-4.7352349374904685,-4.7352349374904685,-4.7352349374904685,-31.000971645417277,-31.000971645417277,-31.000971645417277,0.0,0.0,0.0,114.18450286293988
2020-01-13,150.0626030015786,-138.89137752576974,355.9043269099083,150.0626030015786,150.0626030015786,-38.457229893509336,-38.457229893509336,-38.457229893509336,-5.894757079378064,-5.894757079378064,-5.894757079378064,-32.56247281413127,-32.56247281413127,-32.56247281413127,0.0,0.0,0.0,111.60537310806926
2020-01-14,150.20449655730954,-117.18979347815396,375.3383603507314,150.20449655730954,150.20449655730954,-21.21725864327434,-21.21725864327434,-21.21725864327434,12.874246552418187,12.874246552418187,12.874246552418187,-34.09150519569253,-34.09150519569253,-34.09150519569253,0.0,0.0,0.0,128.9872379140352
2020-01-16,150.48828366877146,-142.5568147070056,348.1330140442202,150.48828366877146,150.48828366877146,-46.738902429493656,-46.738902429493656,-46.738902429493656,-9.636861100203149,-9.636861100203149,-9.636861100203149,-37.10204132929051,-37.10204132929051,-37.10204132929051,0.0,0.0,0.0,103.7493812392778
2020-01-17,150.6301772245024,-150.42090807721405,349.52323506545645,150.6301772245024,150.6301772245024,-67.86586418799662,-67.86586418799662,-67.86586418799662,-29.268071787495348,-29.268071787495348,-29.268071787495348,-38.59779240050128,-38.59779240050128,-38.59779240050128,0.0,0.0,0.0,82.76431303650578
2020-01-18,150.77207078023335,-137.50461168443937,354.8232082328115,150.77207078023335,150.77207078023335,-39.6621510787447,-39.6621510787447,-39.6621510787447,0.42738892751055435,0.42738892751055435,0.42738892751055435,-40.089540006255255,-40.089540006255255,-40.089540006255255,0.0,0.0,0.0,111.10991970148865
2020-01-19,150.91396433596432,-129.7520537745305,331.8761987382602,150.91396433596432,150.91396433596432,-46.309107664073835,-46.309107664073835,-46.309107664073835,-4.735234937488159,-4.735234937488159,-4.735234937488159,-41.57387272658568,-41.57387272658568,-41.57387272658568,0.0,0.0,0.0,104.60485667189049
2020-01-20,151.05585789169527,-143.58015133857677,342.16860583722087,151.05585789169527,151.05585789169527,-48.93832834621529,-48.93832834621529,-48.93832834621529,-5.894757079371874,-5.894757079371874,-5.894757079371874,-43.04357126684342,-43.04357126684342,-43.04357126684342,0.0,0.0,0.0,102.11752954547998
