ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-12-19,124.17985589860749,58.648726806664,282.191506664381,124.17985589860749,124.17985589860749,46.747865614363995,46.747865614363995,46.747865614363995,3.381049836310436,3.381049836310436,3.381049836310436,43.36681577805355,43.36681577805355,43.36681577805355,0.0,0.0,0.0,170.9277215129715
2020-12-20,123.98985444324786,65.44203526840828,282.15550426443144,123.98985444324786,123.98985444324786,43.89582650183738,43.89582650183738,43.89582650183738,0.9802082126403135,0.9802082126403135,0.9802082126403135,42.91561828919706,42.91561828919706,42.91561828919706,0.0,0.0,0.0,167.88568094508526
2020-12-21,123.79985298788823,57.953289397867515,280.3248037984738,123.79985298788823,123.79985298788823,48.87228454644622,48.87228454644622,48.87228454644622,6.47938123071317,6.47938123071317,6.47938123071317,42.392903315733044,42.392903315733044,42.392903315733044,0.0,0.0,0.0,172.67213753433444
2020-12-22,123.60985153252861,76.78560394121668,295.17072855405115,123.60985153252861,123.60985153252861,63.53856325335628,63.53856325335628,63.53856325335628,21.766120579538846,21.766120579538846,21.766120579538846,41.77244267381742,41.77244267381742,41.77244267381742,0.0,0.0,0.0,187.14841478588488
2020-12-23,123.41985007716897,43.612526300223166,266.9333527328019,123.41985007716897,123.41985007716897,35.672194964265,35.672194964265,35.672194964265,-5.35745546398668,-5.35745546398668,-5.35745546398668,41.029650428251685,41.029650428251685,41.029650428251685,0.0,0.0,0.0,159.09204504143398
2021-01-01,121.70983697893236,14.403479493653562,242.1069044299875,121.70983697893236,121.70983697893236,9.115505087036464,9.115505087036464,9.115505087036464,-17.097919195237573,-17.097919195237573,-17.097919195237573,26.213424282274033,26.213424282274033,26.213424282274033,0.0,0.0,0.0,130.8253420659688
2021-01-02,121.51983552357272,36.40656868329499,251.2040182224025,121.51983552357272,121.51983552357272,26.95787768966266,26.95787768966266,26.95787768966266,3.381049836276707,3.381049836276707,3.381049836276707,23.576827853385947,23.576827853385947,23.576827853385947,0.0,0.0,0.0,148.47771321323538
2021-01-03,121.32983406821309,39.662243631789224,251.56609503420674,121.32983406821309,121.32983406821309,21.749812631664906,21.749812631664906,21.749812631664906,0.9802082126660989,0.9802082126660989,0.9802082126660989,20.769604418998806,20.769604418998806,20.769604418998806,0.0,0.0,0.0,143.079646699878
2021-01-04,121.13983261285347,26.150108426952553,250.68953944996534,121.13983261285347,121.13983261285347,24.290335301972355,24.290335301972355,24.290335301972355,6.479381230709876,6.479381230709876,6.479381230709876,17.810954071262476,17.810954071262476,17.810954071262476,0.0,0.0,0.0,145.43016791482583
2021-01-05,120.94983115749385,35.43380900013942,267.401237690093,120.94983115749385,120.94983115749385,36.489426931900944,36.489426931900944,36.489426931900944,21.766120579516357,21.766120579516357,21.766120579516357,14.723306352384586,14.723306352384586,14.723306352384586,0.0,0.0,0.0,157.4392580893948
