ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-12-29,81.2341469363543,75.98296768124251,162.1212659458844,81.2341469363543,81.2341469363543,39.37712989429438,39.37712989429438,39.37712989429438,0.5175441599976383,0.5175441599976383,0.5175441599976383,38.859585734296736,38.859585734296736,38.859585734296736,0.0,0.0,0.0,120.61127683064868
2022-12-30,81.19344452747175,77.60516129736146,158.32498503266862,81.19344452747175,81.19344452747175,36.64004860470322,36.64004860470322,36.64004860470322,-1.4691458893464746,-1.4691458893464746,-1.4691458893464746,38.10919449404969,38.10919449404969,38.10919449404969,0.0,0.0,0.0,117.83349313217497
2022-12-31,81.1527421185892,72.9366653403688,155.7975004997516,81.1527421185892,81.1527421185892,32.635140166863515,32.635140166863515,32.635140166863515,-4.829165624501745,-4.829165624501745,-4.829165624501745,37.464305791365256,37.464305791365256,37.464305791365256,0.0,0.0,0.0,113.78788228545272
2023-01-01,81.11203970970664,75.37493421075537,156.36574628240737,81.11203970970664,81.11203970970664,35.127326337553036,35.127326337553036,35.127326337553036,-1.766491571268171,-1.766491571268171,-1.766491571268171,36.893817908821205,36.893817908821205,36.893817908821205,0.0,0.0,0.0,116.23936604725967
2023-01-02,81.0713373008241,75.7817953504735,158.09529515106078,81.0713373008241,81.0713373008241,39.2364124139742,39.2364124139742,39.2364124139742,2.87257974458273,2.87257974458273,2.87257974458273,36.36383266939147,36.36383266939147,36.36383266939147,0.0,0.0,0.0,120.30774971479829
2023-01-03,81.03063489194153,81.51874641153204,160.8892899734542,81.03063489194153,81.03063489194153,40.90632514348853,40.90632514348853,40.90632514348853,5.067627975327629,5.067627975327629,5.067627975327629,35.8386971681609,35.8386971681609,35.8386971681609,0.0,0.0,0.0,121.93696003543006
2023-01-04,80.98993248305898,77.2579320902908,159.8587697163394,80.98993248305898,80.98993248305898,34.88914004083865,34.88914004083865,34.88914004083865,-0.3929487947935029,-0.3929487947935029,-0.3929487947935029,35.282088835632145,35.282088835632145,35.282088835632145,0.0,0.0,0.0,115.87907252389763
2023-01-05,80.94923007417643,77.33899772964763,157.67021944966962,80.94923007417643,80.94923007417643,35.17565810343885,35.17565810343885,35.17565810343885,0.5175441600009949,0.5175441600009949,0.5175441600009949,34.658113943437854,34.658113943437854,34.658113943437854,0.0,0.0,0.0,116.12488817761528
2023-01-06,80.90852766529387,71.96865384170162,154.4839653442549,80.90852766529387,80.90852766529387,32.463243527989164,32.463243527989164,32.463243527989164,-1.4691458893542269,-1.4691458893542269,-1.4691458893542269,33.93238941734339,33.93238941734339,33.93238941734339,0.0,0.0,0.0,113.37177119328304
2023-01-07,80.86782525641132,68.00618120315978,151.95283731701537,80.86782525641132,80.86782525641132,28.243912779363026,28.243912779363026,28.243912779363026,-4.8291656245046015,-4.8291656245046015,-4.8291656245046015,33.073078403867626,33.073078403867626,33.073078403867626,0.0,0.0,0.0,109.11173803577435
